Name,Title,_Artist1,_Artist2,_Artist3,_Artist4,_Artist5,url,Type,Lyric,Video,Christmas,Live,Remix,Cover,id,Start,End,Uploader,Duration
Michael Bublé - Haven'T Met You Yet [Official Music Video],Haven't Met You Yet,Michael Bublé,,,,,https://www.youtube.com/watch?v=1AJmKkU5POA,Video,0,1,0,0,0,0,1AJmKkU5POA,0.0,0.0,Michael Bublé,259
Michael Bublé - It'S Beginning To Look A Lot Like Christmas [Official Hd Audio],It's Beginning To Look A Lot Like Christmas,Michael Bublé,,,,,https://www.youtube.com/watch?v=QJ5DOWPGxwg,Lyric,1,0,0,0,0,0,QJ5DOWPGxwg,0.0,0.0,Michael Bublé,207
Michael Bublé - Santa Claus Is Coming To Town [Official Music Video],Santa Claus Is Coming To Town,Michael Bublé,,,,,https://www.youtube.com/watch?v=SnA52s7qceM,Video,0,1,0,0,0,0,SnA52s7qceM,0.0,0.0,Michael Bublé,106
Michael Bublé - White Christmas [Official Animated Video],White Christmas,Michael Bublé,,,,,https://www.youtube.com/watch?v=xvHQO9LT6ZI,Video,0,1,0,0,0,0,xvHQO9LT6ZI,0.0,0.0,Michael Bublé,204
Michael Calfan - Treasured Soul (Official Music Video),Treasured Soul,Michael Calfan,,,,,https://www.youtube.com/watch?v=IAdUzo4XmLk,Video,0,1,0,0,0,0,IAdUzo4XmLk,0.0,0.0,Spinnin' Records,174
Michael Jackson - Bad (Lyrics),Bad,Michael Jackson,,,,,https://www.youtube.com/watch?v=_MOt0wDhXMc,Lyric,1,0,0,0,0,0,_MOt0wDhXMc,0.0,0.0,Lovesongs Mj,250
Michael Jackson-Beat It (Lyrics),Beat It,Michael Jackson,,,,,https://www.youtube.com/watch?v=T2PAkPp0_bY,Lyric,1,0,0,0,0,0,T2PAkPp0_bY,0.0,0.0,Nektaria Ntotsika,258
"""Billie Jean"" By Michael Jackson W/ Lyrics",Billie Jean,Michael Jackson,,,,,https://www.youtube.com/watch?v=B02LXuKWGTI,Lyric,1,0,0,0,0,0,B02LXuKWGTI,0.0,0.0,Jez Morcilla,294
Michael Jackson - Billie Jean ( Cover By J.Fla ),Billie Jean Cover,Michael Jackson,J Fla,,,,https://www.youtube.com/watch?v=J1AdPY73qxo,Lyric,1,0,0,0,0,1,J1AdPY73qxo,0.0,0.0,Jflamusic,182
Michael Jackson - Black Or White [Lyrics],Black Or White,Michael Jackson,,,,,https://www.youtube.com/watch?v=IdGDuzVD7rg,Lyric,1,0,0,0,0,0,IdGDuzVD7rg,0.0,0.0,Setsettugade,200
Michael Jackson - Man In The Mirror Lyrics Hq,Man In The Mirror,Michael Jackson,,,,,https://www.youtube.com/watch?v=Zqe5NP86OCc,Lyric,1,0,0,0,0,0,Zqe5NP86OCc,0.0,0.0,Diezupfler,334
Michael Jackson - Smooth Criminal Lyrics,Smooth Criminal,Michael Jackson,,,,,https://www.youtube.com/watch?v=CBrWNbjw3RA,Lyric,1,0,0,0,0,0,CBrWNbjw3RA,0.0,0.0,Mjkiingofpop,257
Michael Jackson - Thriller (Lyrics),Thriller,Michael Jackson,,,,,https://www.youtube.com/watch?v=xIx_HbmRnQY,Lyric,1,0,0,0,0,0,xIx_HbmRnQY,0.0,0.0,Timeforlyrics,357
Komodo Feat. Michael Shynes - Is This Love (Official Video),Is This Love,Michael Shynes,Komodo,,,,https://www.youtube.com/watch?v=EvymNDGAdLM,Video,0,1,0,0,0,0,EvymNDGAdLM,0.0,0.0,Komodovevo,202
Miguel - Simplethings (Official Video),Simplethings,Miguel,,,,,https://www.youtube.com/watch?v=vpxbYH22DNY,Video,0,1,0,0,0,0,vpxbYH22DNY,0.0,0.0,Miguel,238
Colour Castle - Love Addict (Miguel Campbell Remix) (Infinity) #Enjoybeauty,Love Addict Remix Infinity,Miguel Campbell,Colour Castle,Miguel,,,https://www.youtube.com/watch?v=5qWaGpowoY0,Lyric,1,0,0,0,1,0,5qWaGpowoY0,0.0,0.0,Infinity By Videohub,227
Big Girl - Mika - With Lyrics,Big Girl,Mika,,,,,https://www.youtube.com/watch?v=a6qy0ze8kYc,Lyric,1,0,0,0,0,0,a6qy0ze8kYc,0.0,0.0,Carltonlegendgmd,253
Mika - Big Girl (You Are Beautiful),Big Girl You Are Beautiful,Mika,,,,,https://www.youtube.com/watch?v=yDSK91mUNLU,Lyric,1,0,0,0,0,0,yDSK91mUNLU,0.0,0.0,Mikavevo,191
Blame It On The Girls By Mika Lyrics,Blame It On The Girls,Mika,,,,,https://www.youtube.com/watch?v=boIxXzfnJQI,Lyric,1,0,0,0,0,0,boIxXzfnJQI,0.0,0.0,Thelovely7094,218
Mika - Blame It On The Girls,Blame It On The Girls,Mika,,,,,https://www.youtube.com/watch?v=iF_w7oaBHNo,Lyric,1,0,0,0,0,0,iF_w7oaBHNo,0.0,0.0,Mikavevo,216
Mika - Celebrate Ft. Pharrell,Celebrate Pharrell,Mika,,,,,https://www.youtube.com/watch?v=sIBXTHB0QDw,Lyric,1,0,0,0,0,0,sIBXTHB0QDw,0.0,0.0,Mikavevo,226
Mika - Grace Kelly (Official Video),Grace Kelly,Mika,,,,,https://www.youtube.com/watch?v=0CGVgAYJyjk,Video,0,1,0,0,0,0,0CGVgAYJyjk,0.0,0.0,Mikavevo,195
Mika-Grace Kelly Lyrics,Grace Kelly,Mika,,,,,https://www.youtube.com/watch?v=IHisFtYwf1Y,Lyric,1,0,0,0,0,0,IHisFtYwf1Y,0.0,0.0,Pets4Eva,187
Mika -  Happy Ending Lyrics,Happy Ending,Mika,,,,,https://www.youtube.com/watch?v=pxA26LGI2Mc,Lyric,1,0,0,0,0,0,pxA26LGI2Mc,0.0,0.0,Frickewhoelse,277
Mika - Happy Ending (Official Video),Happy Ending,Mika,,,,,https://www.youtube.com/watch?v=vzoYgasvKdo,Video,0,1,0,0,0,0,vzoYgasvKdo,0.0,0.0,Mikavevo,227
Mika - Lollipop (Official Video),Lollipop,Mika,,,,,https://www.youtube.com/watch?v=6md5RSnVUuo,Video,0,1,0,0,0,0,6md5RSnVUuo,0.0,0.0,Mikavevo,193
Lollipop - Mika (Lyrics),Lollipop,Mika,,,,,https://www.youtube.com/watch?v=FX-4NCwUv-Y,Lyric,1,0,0,0,0,0,FX-4NCwUv-Y,0.0,0.0,Josaah,186
Mika - Lollipop - Official Song - High Quality Sound,Lollipop Song Sound,Mika,,,,,https://www.youtube.com/watch?v=fcWk7_We92I,Lyric,1,0,0,0,0,0,fcWk7_We92I,0.0,0.0,Thelittlelucas,184
Love Today   Mika Lyrics,Love Today,Mika,,,,,https://www.youtube.com/watch?v=v07V5rJHecM,Lyric,1,0,0,0,0,0,v07V5rJHecM,0.0,0.0,St5Rgi4Lz,238
Mika - Love Today (Official Video),Love Today,Mika,,,,,https://www.youtube.com/watch?v=AWiccrTB4LM,Video,0,1,0,0,0,0,AWiccrTB4LM,0.0,0.0,Mikavevo,204
Mika - Relax Take It Easy Lyrics,Relax Take It Easy,Mika,,,,,https://www.youtube.com/watch?v=_zpFsNN0Ors,Lyric,1,0,0,0,0,0,_zpFsNN0Ors,0.0,0.0,Musikdrucker,222
"Mika - Relax, Take It Easy (Official Video)",Relax Take It Easy,Mika,,,,,https://www.youtube.com/watch?v=RVmG_d3HKBA,Video,0,1,0,0,0,0,RVmG_d3HKBA,0.0,0.0,Mikavevo,235
Mika Vs. Redone - Kick Ass (We Are Young),Vs Redone Kick Ass We Are Young,Mika,,,,,https://www.youtube.com/watch?v=Qm9d5wAXW5c,Lyric,1,0,0,0,0,0,Qm9d5wAXW5c,0.0,0.0,Mikavevo,193
Mika - We Are Golden [ Lyrics ] (Hq),We Are Golden,Mika,,,,,https://www.youtube.com/watch?v=YEdImVQVQY4,Lyric,1,0,0,0,0,0,YEdImVQVQY4,0.0,0.0,Loloboy97,215
Mika - We Are Golden (Official Video),We Are Golden,Mika,,,,,https://www.youtube.com/watch?v=hEhutIEUq8k,Video,0,1,0,0,0,0,hEhutIEUq8k,0.0,0.0,Mikavevo,248
Mika - We Are Young Lyrics Hd,We Are Young,Mika,,,,,https://www.youtube.com/watch?v=7kuOIbB_wuk,Lyric,1,0,0,0,0,0,7kuOIbB_wuk,0.0,0.0,Euaggelos,196
Mike Posner - I Took A Pill In Ibiza (Seeb Remix) (Explicit),I Took A Pill In Ibiza Seeb Remix,Mike Posner,,,,,https://www.youtube.com/watch?v=foE1mO2yM04,Lyric,1,0,0,0,1,0,foE1mO2yM04,0.0,0.0,Mikeposnervevo,236
Miley Cyrus - Party In The U.S.A.,Party In The U S A,Miley Cyrus,,,,,https://www.youtube.com/watch?v=M11SvDtPBhA,Lyric,1,0,0,0,0,0,M11SvDtPBhA,0.0,0.0,Hollywoodrecordsvevo,201
It’s a Disco Night,It’s a Disco Night,Mirta,,,,,https://www.crockotube.com/watch/mirta-stripping-adb6E?utm_source=awn&utm_medium=awn&utm_campaign=awn,Lyric,1,0,0,0,0,0,ph5bf324eea352b,0.0,0.0,Unknown,267
Dua Lipa - Levitating (Feat. Madonna And Missy Elliott) [The Blessed Madonna Remix] (Official Video),Levitating And The Blessed Remix,Missy Elliott,Dua Lipa,Madonna,Madonna,,https://www.youtube.com/watch?v=E3tCHMagPOY,Video,0,1,0,0,1,0,E3tCHMagPOY,0.0,0.0,Dua Lipa,257
Modjo - Lady (Hear Me Tonight) (Official Video),Lady Hear Me Tonight,Modjo,,,,,https://www.youtube.com/watch?v=mMfxI3r_LyA,Video,0,1,0,0,0,0,mMfxI3r_LyA,0.0,0.0,Modjoofficial,221
Lady (Hear Me Tonight),Lady Hear Me Tonight,Modjo,,,,,https://www.youtube.com/watch?v=MR3uP7IYz44,Lyric,1,0,0,0,0,0,MR3uP7IYz44,0.0,0.0,Modjo - Topic,307
Morgan Page - Beautiful Disaster (Ali Bakgor Remix) [Video Edit],Beautiful Disaster Ali Bakgor Remix,Morgan Page,,,,,https://www.youtube.com/watch?v=iBxa7--9Poc,Video,0,1,0,0,1,0,iBxa7--9Poc,0.0,0.0,Soundeo,243
Mr.Kitty - After Dark,After Dark,Mr Kitty,,,,,https://www.youtube.com/watch?v=waAlgFq9Xq8,Lyric,1,0,0,0,0,0,waAlgFq9Xq8,0.0,0.0,Diana Sandra,257
Mr. Probz - Waves (Robin Schulz Remix Radio Edit),Waves Robin Schulz Remix Radio Edit,Mr Probz,,,,,https://www.youtube.com/watch?v=pUjE9H8QlA4,Lyric,1,0,0,0,1,0,pUjE9H8QlA4,0.0,0.0,Mrprobzvevo,231
Muse - Apocalypse Please [Hd],Apocalypse Please,Muse,,,,,https://www.youtube.com/watch?v=OMqItiqJUqs,Lyric,1,0,0,0,0,0,OMqItiqJUqs,0.0,0.0,Mrmuselyrics,275
Feeling Good - Muse (Lyrics),Feeling Good,Muse,,,,,https://www.youtube.com/watch?v=wqqnxEmSOB4,Lyric,1,0,0,0,0,0,wqqnxEmSOB4,0.0,0.0,Dann B,200
Muse - Hysteria (Lyrics),Hysteria,Muse,,,,,https://www.youtube.com/watch?v=B2zhAomiGLk,Lyric,1,0,0,0,0,0,B2zhAomiGLk,0.0,0.0,Esthersmithvideos,228
Knights Of Cydonia Lyrics -Muse,Knights Of Cydonia,Muse,,,,,https://www.youtube.com/watch?v=XHpTQB-bH9M,Lyric,1,0,0,0,0,0,XHpTQB-bH9M,0.0,0.0,Brandon .Ramos,364
Muse - Madness - Lyrics,Madness,Muse,,,,,https://www.youtube.com/watch?v=KCmSWw1gLrs,Lyric,1,0,0,0,0,0,KCmSWw1gLrs,0.0,0.0,Pwopermuselyrics,280
Muse - Panic Station - Lyrics,Panic Station,Muse,,,,,https://www.youtube.com/watch?v=5hDqElGAe6k,Lyric,1,0,0,0,0,0,5hDqElGAe6k,0.0,0.0,Pwopermuselyrics,185
Plug In Baby - Muse [With Lyrics],Plug In Baby,Muse,,,,,https://www.youtube.com/watch?v=c-UhmfOTOLI,Lyric,1,0,0,0,0,0,c-UhmfOTOLI,0.0,0.0,Skullheadedidiot,218
Muse - Sing For Absolution (Lyrics),Sing For Absolution,Muse,,,,,https://www.youtube.com/watch?v=HjbslBzSerc,Lyric,1,0,0,0,0,0,HjbslBzSerc,0.0,0.0,Nathalie X,296
Muse - Starlight - Lyrics,Starlight,Muse,,,,,https://www.youtube.com/watch?v=3J1YBu0gpJY,Lyric,1,0,0,0,0,0,3J1YBu0gpJY,0.0,0.0,Intothelyrics,242
Muse - Stockholm Syndrome (Lyrics),Stockholm Syndrome,Muse,,,,,https://www.youtube.com/watch?v=3We6t-Y16Xs,Lyric,1,0,0,0,0,0,3We6t-Y16Xs,0.0,0.0,Esthersmithvideos,299
Muse-Supermassive Black Hole Lyrics,Supermassive Black Hole,Muse,,,,,https://www.youtube.com/watch?v=OgvLej8ln2w,Lyric,1,0,0,0,0,0,OgvLej8ln2w,0.0,0.0,Therealmusic76,215
Muse - Supremacy - Lyrics,Supremacy,Muse,,,,,https://www.youtube.com/watch?v=_h3QM_zp8NQ,Lyric,1,0,0,0,0,0,_h3QM_zp8NQ,0.0,0.0,Pwopermuselyrics,295
Muse - Survival - Lyrics,Survival,Muse,,,,,https://www.youtube.com/watch?v=BA25trxi6_o,Lyric,1,0,0,0,0,0,BA25trxi6_o,0.0,0.0,Pwopermuselyrics,257
Muse - Time Is Running Out - Lyrics,Time Is Running Out,Muse,,,,,https://www.youtube.com/watch?v=ZrujXrB1_aE,Lyric,1,0,0,0,0,0,ZrujXrB1_aE,0.0,0.0,Micaelap96,238
Undisclosed Desires - Muse Full Song (With Lyrics),Undisclosed Desires,Muse,,,,,https://www.youtube.com/watch?v=bWTuKd2lTo4,Lyric,1,0,0,0,0,0,bWTuKd2lTo4,0.0,0.0,Nitrotigerz,236
Muse - Undisclosed Desires (Lyrics),Undisclosed Desires,Muse,,,,,https://www.youtube.com/watch?v=pIYvKCfqGB4,Lyric,1,0,0,0,0,0,pIYvKCfqGB4,0.0,0.0,Min165,233
Muse - Uprising (Lyrics),Uprising,Muse,,,,,https://www.youtube.com/watch?v=lbrWcvXceGU,Lyric,1,0,0,0,0,0,lbrWcvXceGU,0.0,0.0,Cece Cheung,306
My Chemical Romance - All I Want For Christmas Is You,All I Want For Christmas Is You,My Chemical Romance,,,,,https://www.youtube.com/watch?v=qy9UsKiYqoc,Lyric,1,0,0,0,0,0,qy9UsKiYqoc,0.0,0.0,Mcr,227
Bulletproof Heart,Bulletproof Heart,My Chemical Romance,,,,,https://www.youtube.com/watch?v=SPNYBLsu0ek,Lyric,1,0,0,0,0,0,SPNYBLsu0ek,0.0,0.0,My Chemical Romance - Topic,297
My Chemical Romance - Cancer,Cancer,My Chemical Romance,,,,,https://www.youtube.com/watch?v=CJHJbfJvxJA,Lyric,1,0,0,0,0,0,CJHJbfJvxJA,0.0,0.0,Mcr Flyleaf Ev,141
My Chemical Romance - Cemetery Drive,Cemetery Drive,My Chemical Romance,,,,,https://www.youtube.com/watch?v=Ml9ogiGyxc0,Lyric,1,0,0,0,0,0,Ml9ogiGyxc0,0.0,0.0,Mcr Flyleaf Ev,187
My Chemical Romance - Dead,Dead,My Chemical Romance,,,,,https://www.youtube.com/watch?v=OZFAxPnmCZA,Lyric,1,0,0,0,0,0,OZFAxPnmCZA,0.0,0.0,Mcr Flyleaf Ev,194
Destroya,Destroya,My Chemical Romance,,,,,https://www.youtube.com/watch?v=LGi7Uk7ikgY,Lyric,1,0,0,0,0,0,LGi7Uk7ikgY,0.0,0.0,My Chemical Romance - Topic,273
My Chemical Romance - Disenchanted,Disenchanted,My Chemical Romance,,,,,https://www.youtube.com/watch?v=AMGrFL50kVI,Lyric,1,0,0,0,0,0,AMGrFL50kVI,0.0,0.0,Mcr Flyleaf Ev,294
My Chemical Romance - Famous Last Words,Famous Last Words,My Chemical Romance,,,,,https://www.youtube.com/watch?v=bzHsEKlkbME,Lyric,1,0,0,0,0,0,bzHsEKlkbME,0.0,0.0,Mcr Flyleaf Ev,299
My Chemical Romance - Give Em Hell Kids,Give Em Hell Kids,My Chemical Romance,,,,,https://www.youtube.com/watch?v=rXdWox0tgD0,Lyric,1,0,0,0,0,0,rXdWox0tgD0,0.0,0.0,Mcr Flyleaf Ev,137
My Chemical Romance - Hang 'Em High,Hang 'em High,My Chemical Romance,,,,,https://www.youtube.com/watch?v=RiI9CZQ0aTQ,Lyric,1,0,0,0,0,0,RiI9CZQ0aTQ,0.0,0.0,Mcr Flyleaf Ev,168
My Chemical Romance - Helena,Helena,My Chemical Romance,,,,,https://www.youtube.com/watch?v=iJS5CGaLNAg,Lyric,1,0,0,0,0,0,iJS5CGaLNAg,0.0,0.0,Mcr Flyleaf Ev,203
"""Helena"" - My Chemical Romance (Cover By First To Eleven)",Helena Cover,My Chemical Romance,First To Eleven,,,,https://www.youtube.com/watch?v=geHGPVTVj9Q,Lyric,1,0,0,0,0,1,geHGPVTVj9Q,0.0,0.0,First To Eleven,221
My Chemical Romance - House Of Wolves,House Of Wolves,My Chemical Romance,,,,,https://www.youtube.com/watch?v=BBUbsgIojXI,Lyric,1,0,0,0,0,0,BBUbsgIojXI,0.0,0.0,Mcr Flyleaf Ev,182
My Chemical Romance - How I Disappear,How I Disappear,My Chemical Romance,,,,,https://www.youtube.com/watch?v=gss5aqrdjoQ,Lyric,1,0,0,0,0,0,gss5aqrdjoQ,0.0,0.0,Mcr Flyleaf Ev,235
My Chemical Romance - I Don'T Love You,I Don't Love You,My Chemical Romance,,,,,https://www.youtube.com/watch?v=i90fn5nkOKU,Lyric,1,0,0,0,0,0,i90fn5nkOKU,0.0,0.0,Mcr Flyleaf Ev,238
